redis_key,property_on_sale_id,reservations
property_on_sale_id:67acbda1ef14e7015bcdc0fa:reservations_seller,67acbda1ef14e7015bcdc0fa,"[{""buyer_id"": ""67af02b94526b90537d33f68"", ""full_name"": ""Samantha Hudson"", ""email"": ""samanthahudson@buyer.com"", ""phone"": ""(735)784-6095x32835""}, {""buyer_id"": ""67af02c04526b90537d3508f"", ""full_name"": ""Regina Love"", ""email"": ""reginalove@buyer.com"", ""phone"": ""001-365-589-9942""}, {""buyer_id"": ""67af02c14526b90537d351e6"", ""full_name"": ""Julia Carr"", ""email"": ""juliacarr@buyer.com"", ""phone"": ""759-742-9350""}]"
property_on_sale_id:67acbdcaef14e7015bce0097:reservations_seller,67acbdcaef14e7015bce0097,"[{""buyer_id"": ""67af02b94526b90537d33f69"", ""full_name"": ""Kristen Wagner"", ""email"": ""kristenwagner@buyer.com"", ""phone"": ""718-320-8451x02458""}, {""buyer_id"": ""67af02bd4526b90537d349e5"", ""full_name"": ""Nicole Nguyen"", ""email"": ""nicolenguyen@buyer.com"", ""phone"": ""8883779373""}, {""buyer_id"": ""67af02c54526b90537d35ad5"", ""full_name"": ""Donna Schneider"", ""email"": ""donnaschneider@buyer.com"", ""phone"": ""280.797.9200""}]"
property_on_sale_id:67acbdb1ef14e7015bcdda3f:reservations_seller,67acbdb1ef14e7015bcdda3f,"[{""buyer_id"": ""67af02b94526b90537d33f6a"", ""full_name"": ""Courtney Carrillo"", ""email"": ""courtneycarrillo@buyer.com"", ""phone"": ""001-722-500-4286x388""}, {""buyer_id"": ""67af02c24526b90537d35338"", ""full_name"": ""Richard Bennett"", ""email"": ""richardbennett@buyer.com"", ""phone"": ""+1-873-275-3531x5155""}]"
property_on_sale_id:67acbdb0ef14e7015bcdd787:reservations_seller,67acbdb0ef14e7015bcdd787,"[{""buyer_id"": ""67af02b94526b90537d33f6a"", ""full_name"": ""Courtney Carrillo"", ""email"": ""courtneycarrillo@buyer.com"", ""phone"": ""001-722-500-4286x388""}, {""buyer_id"": ""67af02bc4526b90537d347b8"", ""full_name"": ""Juan Wilkerson"", ""email"": ""juanwilkerson@buyer.com"", ""phone"": ""(426)854-4690x850""}]"
property_on_sale_id:67acbda7ef14e7015bcdcac9:reservations_seller,67acbda7ef14e7015bcdcac9,"[{""buyer_id"": ""67af02b94526b90537d33f6b"", ""full_name"": ""Antonio Ali"", ""email"": ""antonioali@buyer.com"", ""phone"": ""992-909-9089""}, {""buyer_id"": ""67af02ba4526b90537d343be"", ""full_name"": ""Cindy Williams"", ""email"": ""cindywilliams@buyer.com"", ""phone"": ""473-264-4851""}]"
property_on_sale_id:67acbdb2ef14e7015bcdda89:reservations_seller,67acbdb2ef14e7015bcdda89,"[{""buyer_id"": ""67af02b94526b90537d33f6c"", ""full_name"": ""Sierra Mason"", ""email"": ""sierramason@buyer.com"", ""phone"": ""820.611.4434""}, {""buyer_id"": ""67af02bd4526b90537d348d3"", ""full_name"": ""Katelyn Dunn"", ""email"": ""katelyndunn@buyer.com"", ""phone"": ""001-513-929-2403x38138""}]"
property_on_sale_id:67acbdb3ef14e7015bcddd49:reservations_seller,67acbdb3ef14e7015bcddd49,"[{""buyer_id"": ""67af02b94526b90537d33f6c"", ""full_name"": ""Sierra Mason"", ""email"": ""sierramason@buyer.com"", ""phone"": ""820.611.4434""}, {""buyer_id"": ""67af02c44526b90537d35859"", ""full_name"": ""Anna Brown"", ""email"": ""annabrown@buyer.com"", ""phone"": ""+1-725-409-0807x14727""}]"
property_on_sale_id:67acbdb3ef14e7015bcddf04:reservations_seller,67acbdb3ef14e7015bcddf04,"[{""buyer_id"": ""67af02b94526b90537d33f6c"", ""full_name"": ""Sierra Mason"", ""email"": ""sierramason@buyer.com"", ""phone"": ""820.611.4434""}]"
property_on_sale_id:67acbda1ef14e7015bcdc0e7:reservations_seller,67acbda1ef14e7015bcdc0e7,"[{""buyer_id"": ""67af02b94526b90537d33f6d"", ""full_name"": ""David Church"", ""email"": ""davidchurch@buyer.com"", ""phone"": ""(457)973-1750""}, {""buyer_id"": ""67af02bb4526b90537d344e8"", ""full_name"": ""Steven Hayes"", ""email"": ""stevenhayes@buyer.com"", ""phone"": ""(962)563-1270x79099""}, {""buyer_id"": ""67af02be4526b90537d34b4a"", ""full_name"": ""Charles Landry"", ""email"": ""charleslandry@buyer.com"", ""phone"": ""(716)822-7270x03386""}, {""buyer_id"": ""67af02c54526b90537d35a32"", ""full_name"": ""Aaron Jordan"", ""email"": ""aaronjordan@buyer.com"", ""phone"": ""001-354-986-7447x478""}]"
property_on_sale_id:67acbda3ef14e7015bcdc361:reservations_seller,67acbda3ef14e7015bcdc361,"[{""buyer_id"": ""67af02b94526b90537d33f6d"", ""full_name"": ""David Church"", ""email"": ""davidchurch@buyer.com"", ""phone"": ""(457)973-1750""}, {""buyer_id"": ""67af02bf4526b90537d34d0a"", ""full_name"": ""David Nguyen"", ""email"": ""davidnguyen@buyer.com"", ""phone"": ""001-870-751-1235x3398""}, {""buyer_id"": ""67af02c34526b90537d35631"", ""full_name"": ""Stephanie Welch"", ""email"": ""stephaniewelch@buyer.com"", ""phone"": ""941.795.1823""}]"
property_on_sale_id:67acbdaeef14e7015bcdd4c8:reservations_seller,67acbdaeef14e7015bcdd4c8,"[{""buyer_id"": ""67af02b94526b90537d33f6e"", ""full_name"": ""Katie Robinson"", ""email"": ""katierobinson@buyer.com"", ""phone"": ""001-878-792-6491x655""}, {""buyer_id"": ""67af02b94526b90537d34037"", ""full_name"": ""Trevor Nguyen"", ""email"": ""trevornguyen@buyer.com"", ""phone"": ""001-406-273-5900x88094""}, {""buyer_id"": ""67af02c14526b90537d352c3"", ""full_name"": ""Mark Merritt"", ""email"": ""markmerritt@buyer.com"", ""phone"": ""884-945-0146""}]"
property_on_sale_id:67acbdadef14e7015bcdd3e1:reservations_seller,67acbdadef14e7015bcdd3e1,"[{""buyer_id"": ""67af02b94526b90537d33f6e"", ""full_name"": ""Katie Robinson"", ""email"": ""katierobinson@buyer.com"", ""phone"": ""001-878-792-6491x655""}, {""buyer_id"": ""67af02bc4526b90537d347f3"", ""full_name"": ""David Shelton"", ""email"": ""davidshelton@buyer.com"", ""phone"": ""(620)807-0667x69217""}]"
property_on_sale_id:67acbdc2ef14e7015bcdf49c:reservations_seller,67acbdc2ef14e7015bcdf49c,"[{""buyer_id"": ""67af02b94526b90537d33f6f"", ""full_name"": ""Anthony Nielsen"", ""email"": ""anthonynielsen@buyer.com"", ""phone"": ""+1-656-453-0234x556""}]"
property_on_sale_id:67acbdc3ef14e7015bcdf527:reservations_seller,67acbdc3ef14e7015bcdf527,"[{""buyer_id"": ""67af02b94526b90537d33f6f"", ""full_name"": ""Anthony Nielsen"", ""email"": ""anthonynielsen@buyer.com"", ""phone"": ""+1-656-453-0234x556""}, {""buyer_id"": ""67af02bc4526b90537d347e0"", ""full_name"": ""Tiffany Walker"", ""email"": ""tiffanywalker@buyer.com"", ""phone"": ""982-279-8717x78127""}, {""buyer_id"": ""67af02c44526b90537d3592c"", ""full_name"": ""Donald Odonnell"", ""email"": ""donaldodonnell@buyer.com"", ""phone"": ""+1-396-506-0761x3522""}]"
property_on_sale_id:67acbdcaef14e7015bce00ba:reservations_seller,67acbdcaef14e7015bce00ba,"[{""buyer_id"": ""67af02b94526b90537d33f70"", ""full_name"": ""Kenneth Patterson"", ""email"": ""kennethpatterson@buyer.com"", ""phone"": ""(948)596-6997x53943""}, {""buyer_id"": ""67af02c34526b90537d3577f"", ""full_name"": ""Luke Duarte"", ""email"": ""lukeduarte@buyer.com"", ""phone"": ""(531)371-2793""}]"
property_on_sale_id:67acbdc9ef14e7015bcdfe8d:reservations_seller,67acbdc9ef14e7015bcdfe8d,"[{""buyer_id"": ""67af02b94526b90537d33f70"", ""full_name"": ""Kenneth Patterson"", ""email"": ""kennethpatterson@buyer.com"", ""phone"": ""(948)596-6997x53943""}, {""buyer_id"": ""67af02c14526b90537d35291"", ""full_name"": ""Joshua Smith"", ""email"": ""joshuasmith@buyer.com"", ""phone"": ""9046909457""}, {""buyer_id"": ""67af02c24526b90537d35473"", ""full_name"": ""Jacob Lewis"", ""email"": ""jacoblewis@buyer.com"", ""phone"": ""(612)311-8006x688""}]"
property_on_sale_id:67acbdcaef14e7015bce005c:reservations_seller,67acbdcaef14e7015bce005c,"[{""buyer_id"": ""67af02b94526b90537d33f70"", ""full_name"": ""Kenneth Patterson"", ""email"": ""kennethpatterson@buyer.com"", ""phone"": ""(948)596-6997x53943""}, {""buyer_id"": ""67af02c04526b90537d34ed1"", ""full_name"": ""Christine Evans"", ""email"": ""christineevans@buyer.com"", ""phone"": ""001-403-403-6724x6827""}]"
property_on_sale_id:67acbd9aef14e7015bcdb68b:reservations_seller,67acbd9aef14e7015bcdb68b,"[{""buyer_id"": ""67af02b94526b90537d33f71"", ""full_name"": ""Karen Martin"", ""email"": ""karenmartin@buyer.com"", ""phone"": ""828-468-3773x2765""}, {""buyer_id"": ""67af02c84526b90537d361bb"", ""full_name"": ""Rachel Snow"", ""email"": ""rachelsnow@buyer.com"", ""phone"": ""352.200.9861""}]"
property_on_sale_id:67acbd99ef14e7015bcdb4cb:reservations_seller,67acbd99ef14e7015bcdb4cb,"[{""buyer_id"": ""67af02b94526b90537d33f71"", ""full_name"": ""Karen Martin"", ""email"": ""karenmartin@buyer.com"", ""phone"": ""828-468-3773x2765""}, {""buyer_id"": ""67af02be4526b90537d34bc5"", ""full_name"": ""Travis Thompson"", ""email"": ""travisthompson@buyer.com"", ""phone"": ""(473)833-6487""}, {""buyer_id"": ""67af02c34526b90537d35689"", ""full_name"": ""Sandra Williams"", ""email"": ""sandrawilliams@buyer.com"", ""phone"": ""468-359-4535x3036""}, {""buyer_id"": ""67af02c34526b90537d356fb"", ""full_name"": ""Reginald Colon"", ""email"": ""reginaldcolon@buyer.com"", ""phone"": ""818-902-3744x937""}, {""buyer_id"": ""67af02c84526b90537d36273"", ""full_name"": ""Wayne Valencia"", ""email"": ""waynevalencia@buyer.com"", ""phone"": ""(857)948-5039x882""}]"
property_on_sale_id:67acbdc4ef14e7015bcdf6d0:reservations_seller,67acbdc4ef14e7015bcdf6d0,"[{""buyer_id"": ""67af02b94526b90537d33f72"", ""full_name"": ""Heather Webster"", ""email"": ""heatherwebster@buyer.com"", ""phone"": ""520.611.5159""}, {""buyer_id"": ""67af02c54526b90537d35b30"", ""full_name"": ""Katrina Brown"", ""email"": ""katrinabrown@buyer.com"", ""phone"": ""976-885-0680x51417""}]"
property_on_sale_id:67acbdabef14e7015bcdd0a7:reservations_seller,67acbdabef14e7015bcdd0a7,"[{""buyer_id"": ""67af02b94526b90537d33f73"", ""full_name"": ""Justin Diaz"", ""email"": ""justindiaz@buyer.com"", ""phone"": ""4842180059""}]"
property_on_sale_id:67acbdaaef14e7015bcdcf06:reservations_seller,67acbdaaef14e7015bcdcf06,"[{""buyer_id"": ""67af02b94526b90537d33f73"", ""full_name"": ""Justin Diaz"", ""email"": ""justindiaz@buyer.com"", ""phone"": ""4842180059""}]"
property_on_sale_id:67acbdb2ef14e7015bcddc58:reservations_seller,67acbdb2ef14e7015bcddc58,"[{""buyer_id"": ""67af02b94526b90537d33f74"", ""full_name"": ""Mark Lewis"", ""email"": ""marklewis@buyer.com"", ""phone"": ""686-989-3334""}, {""buyer_id"": ""67af02bd4526b90537d349f8"", ""full_name"": ""Brandy Hill"", ""email"": ""brandyhill@buyer.com"", ""phone"": ""001-211-251-7679x36976""}]"
property_on_sale_id:67acbdb2ef14e7015bcddb72:reservations_seller,67acbdb2ef14e7015bcddb72,"[{""buyer_id"": ""67af02b94526b90537d33f74"", ""full_name"": ""Mark Lewis"", ""email"": ""marklewis@buyer.com"", ""phone"": ""686-989-3334""}, {""buyer_id"": ""67af02bb4526b90537d3443a"", ""full_name"": ""Jennifer Sexton"", ""email"": ""jennifersexton@buyer.com"", ""phone"": ""(760)317-7451x5038""}, {""buyer_id"": ""67af02bf4526b90537d34cdf"", ""full_name"": ""Thomas Allen"", ""email"": ""thomasallen@buyer.com"", ""phone"": ""471.868.7538""}]"
property_on_sale_id:67acbdb2ef14e7015bcddac6:reservations_seller,67acbdb2ef14e7015bcddac6,"[{""buyer_id"": ""67af02b94526b90537d33f74"", ""full_name"": ""Mark Lewis"", ""email"": ""marklewis@buyer.com"", ""phone"": ""686-989-3334""}, {""buyer_id"": ""67af02c04526b90537d35077"", ""full_name"": ""Rachel Vargas"", ""email"": ""rachelvargas@buyer.com"", ""phone"": ""(748)710-0622x4150""}, {""buyer_id"": ""67af02c54526b90537d35bdc"", ""full_name"": ""Chris Ruiz"", ""email"": ""chrisruiz@buyer.com"", ""phone"": ""3489427372""}, {""buyer_id"": ""67af02c64526b90537d35d83"", ""full_name"": ""Paula Allen"", ""email"": ""paulaallen@buyer.com"", ""phone"": ""411.481.2712x699""}, {""buyer_id"": ""67af02c94526b90537d36499"", ""full_name"": ""John Flowers"", ""email"": ""johnflowers@buyer.com"", ""phone"": ""286-702-4494""}]"
property_on_sale_id:67acbda4ef14e7015bcdc44a:reservations_seller,67acbda4ef14e7015bcdc44a,"[{""buyer_id"": ""67af02b94526b90537d33f75"", ""full_name"": ""Samantha Brown"", ""email"": ""samanthabrown@buyer.com"", ""phone"": ""295.398.0905""}, {""buyer_id"": ""67af02c54526b90537d35be4"", ""full_name"": ""Christopher Howard"", ""email"": ""christopherhoward@buyer.com"", ""phone"": ""941.852.0858""}]"
property_on_sale_id:67acbda4ef14e7015bcdc3c4:reservations_seller,67acbda4ef14e7015bcdc3c4,"[{""buyer_id"": ""67af02b94526b90537d33f75"", ""full_name"": ""Samantha Brown"", ""email"": ""samanthabrown@buyer.com"", ""phone"": ""295.398.0905""}]"
property_on_sale_id:67acbdb2ef14e7015bcddb90:reservations_seller,67acbdb2ef14e7015bcddb90,"[{""buyer_id"": ""67af02b94526b90537d33f76"", ""full_name"": ""Paul Williams"", ""email"": ""paulwilliams@buyer.com"", ""phone"": ""737-328-1104x75289""}, {""buyer_id"": ""67af02c54526b90537d35b73"", ""full_name"": ""Derrick Saunders"", ""email"": ""derricksaunders@buyer.com"", ""phone"": ""711-253-5484x40377""}]"
property_on_sale_id:67acbd95ef14e7015bcdb1f2:reservations_seller,67acbd95ef14e7015bcdb1f2,"[{""buyer_id"": ""67af02b94526b90537d33f77"", ""full_name"": ""Jacob Gonzalez"", ""email"": ""jacobgonzalez@buyer.com"", ""phone"": ""001-373-769-5769x862""}, {""buyer_id"": ""67af02c94526b90537d36505"", ""full_name"": ""Alan Kelly"", ""email"": ""alankelly@buyer.com"", ""phone"": ""241.846.2809x62609""}]"
property_on_sale_id:67acbd96ef14e7015bcdb322:reservations_seller,67acbd96ef14e7015bcdb322,"[{""buyer_id"": ""67af02b94526b90537d33f77"", ""full_name"": ""Jacob Gonzalez"", ""email"": ""jacobgonzalez@buyer.com"", ""phone"": ""001-373-769-5769x862""}, {""buyer_id"": ""67af02ba4526b90537d3428b"", ""full_name"": ""Mary Aguilar"", ""email"": ""maryaguilar@buyer.com"", ""phone"": ""278-280-9677""}]"
property_on_sale_id:67acbd9def14e7015bcdbc25:reservations_seller,67acbd9def14e7015bcdbc25,"[{""buyer_id"": ""67af02b94526b90537d33f78"", ""full_name"": ""Shannon Wright"", ""email"": ""shannonwright@buyer.com"", ""phone"": ""001-650-603-5294x6077""}, {""buyer_id"": ""67af02c44526b90537d35894"", ""full_name"": ""Jessica Lopez"", ""email"": ""jessicalopez@buyer.com"", ""phone"": ""(839)474-6219""}, {""buyer_id"": ""67af02c84526b90537d36349"", ""full_name"": ""Kristen Johnson"", ""email"": ""kristenjohnson@buyer.com"", ""phone"": ""(384)816-9811""}]"
property_on_sale_id:67acbd9cef14e7015bcdba44:reservations_seller,67acbd9cef14e7015bcdba44,"[{""buyer_id"": ""67af02b94526b90537d33f78"", ""full_name"": ""Shannon Wright"", ""email"": ""shannonwright@buyer.com"", ""phone"": ""001-650-603-5294x6077""}, {""buyer_id"": ""67af02c04526b90537d34f01"", ""full_name"": ""Julia Harrison"", ""email"": ""juliaharrison@buyer.com"", ""phone"": ""788-303-9139x3575""}, {""buyer_id"": ""67af02c04526b90537d34fee"", ""full_name"": ""Donna Dennis"", ""email"": ""donnadennis@buyer.com"", ""phone"": ""921.420.8731""}, {""buyer_id"": ""67af02c74526b90537d35f49"", ""full_name"": ""Diane Williams"", ""email"": ""dianewilliams@buyer.com"", ""phone"": ""001-572-818-2725""}]"
property_on_sale_id:67acbd9eef14e7015bcdbd48:reservations_seller,67acbd9eef14e7015bcdbd48,"[{""buyer_id"": ""67af02b94526b90537d33f78"", ""full_name"": ""Shannon Wright"", ""email"": ""shannonwright@buyer.com"", ""phone"": ""001-650-603-5294x6077""}, {""buyer_id"": ""67af02c14526b90537d351c3"", ""full_name"": ""Marilyn Thompson"", ""email"": ""marilynthompson@buyer.com"", ""phone"": ""(550)904-2745""}, {""buyer_id"": ""67af02c24526b90537d35374"", ""full_name"": ""Chad Wolf"", ""email"": ""chadwolf@buyer.com"", ""phone"": ""+1-403-557-4068""}]"
property_on_sale_id:67acbd94ef14e7015bcdb092:reservations_seller,67acbd94ef14e7015bcdb092,"[{""buyer_id"": ""67af02b94526b90537d33f79"", ""full_name"": ""Nathaniel Marquez"", ""email"": ""nathanielmarquez@buyer.com"", ""phone"": ""443.487.5202""}, {""buyer_id"": ""67af02bd4526b90537d34837"", ""full_name"": ""Jennifer Griffith"", ""email"": ""jennifergriffith@buyer.com"", ""phone"": ""812-980-6559x9437""}, {""buyer_id"": ""67af02c04526b90537d34f03"", ""full_name"": ""Michael Stokes"", ""email"": ""michaelstokes@buyer.com"", ""phone"": ""+1-261-350-7814""}]"
property_on_sale_id:67acbd96ef14e7015bcdb318:reservations_seller,67acbd96ef14e7015bcdb318,"[{""buyer_id"": ""67af02b94526b90537d33f79"", ""full_name"": ""Nathaniel Marquez"", ""email"": ""nathanielmarquez@buyer.com"", ""phone"": ""443.487.5202""}, {""buyer_id"": ""67af02bf4526b90537d34c9d"", ""full_name"": ""Carrie Schultz"", ""email"": ""carrieschultz@buyer.com"", ""phone"": ""574.453.1158""}]"
property_on_sale_id:67acbdbbef14e7015bcde9a8:reservations_seller,67acbdbbef14e7015bcde9a8,"[{""buyer_id"": ""67af02b94526b90537d33f7a"", ""full_name"": ""Timothy Freeman"", ""email"": ""timothyfreeman@buyer.com"", ""phone"": ""310.298.4579""}, {""buyer_id"": ""67af02c94526b90537d363f9"", ""full_name"": ""James Perkins"", ""email"": ""jamesperkins@buyer.com"", ""phone"": ""629.514.4506""}]"
property_on_sale_id:67acbda7ef14e7015bcdcc38:reservations_seller,67acbda7ef14e7015bcdcc38,"[{""buyer_id"": ""67af02b94526b90537d33f7b"", ""full_name"": ""Marcus Levine"", ""email"": ""marcuslevine@buyer.com"", ""phone"": ""2255084103""}, {""buyer_id"": ""67af02c74526b90537d36043"", ""full_name"": ""Sandra Jones"", ""email"": ""sandrajones@buyer.com"", ""phone"": ""495-951-1484""}]"
property_on_sale_id:67acbd9bef14e7015bcdb92c:reservations_seller,67acbd9bef14e7015bcdb92c,"[{""buyer_id"": ""67af02b94526b90537d33f7c"", ""full_name"": ""Deborah Kline"", ""email"": ""deborahkline@buyer.com"", ""phone"": ""(296)780-4074""}, {""buyer_id"": ""67af02be4526b90537d34b9b"", ""full_name"": ""Lori Griffith"", ""email"": ""lorigriffith@buyer.com"", ""phone"": ""001-361-287-4268x2673""}]"
property_on_sale_id:67acbd99ef14e7015bcdb58c:reservations_seller,67acbd99ef14e7015bcdb58c,"[{""buyer_id"": ""67af02b94526b90537d33f7c"", ""full_name"": ""Deborah Kline"", ""email"": ""deborahkline@buyer.com"", ""phone"": ""(296)780-4074""}, {""buyer_id"": ""67af02be4526b90537d34bc5"", ""full_name"": ""Travis Thompson"", ""email"": ""travisthompson@buyer.com"", ""phone"": ""(473)833-6487""}, {""buyer_id"": ""67af02c04526b90537d34f82"", ""full_name"": ""David White"", ""email"": ""davidwhite@buyer.com"", ""phone"": ""001-906-291-1365x14225""}]"
property_on_sale_id:67acbd99ef14e7015bcdb4c0:reservations_seller,67acbd99ef14e7015bcdb4c0,"[{""buyer_id"": ""67af02b94526b90537d33f7c"", ""full_name"": ""Deborah Kline"", ""email"": ""deborahkline@buyer.com"", ""phone"": ""(296)780-4074""}, {""buyer_id"": ""67af02bc4526b90537d347a4"", ""full_name"": ""Gregory May"", ""email"": ""gregorymay@buyer.com"", ""phone"": ""001-961-478-7544x152""}]"
property_on_sale_id:67acbdb8ef14e7015bcde49f:reservations_seller,67acbdb8ef14e7015bcde49f,"[{""buyer_id"": ""67af02b94526b90537d33f7d"", ""full_name"": ""Mary Wilson"", ""email"": ""marywilson@buyer.com"", ""phone"": ""+1-619-712-0897x343""}, {""buyer_id"": ""67af02b94526b90537d33ff0"", ""full_name"": ""Jonathan Reyes"", ""email"": ""jonathanreyes@buyer.com"", ""phone"": ""930-324-2671""}, {""buyer_id"": ""67af02bd4526b90537d34961"", ""full_name"": ""Keith Walker"", ""email"": ""keithwalker@buyer.com"", ""phone"": ""(590)942-3023x0528""}]"
property_on_sale_id:67acbdb7ef14e7015bcde338:reservations_seller,67acbdb7ef14e7015bcde338,"[{""buyer_id"": ""67af02b94526b90537d33f7e"", ""full_name"": ""William Little"", ""email"": ""williamlittle@buyer.com"", ""phone"": ""488.245.0390x50285""}, {""buyer_id"": ""67af02c74526b90537d35f84"", ""full_name"": ""Jenna Shaffer"", ""email"": ""jennashaffer@buyer.com"", ""phone"": ""(252)995-1038x7441""}]"
property_on_sale_id:67acbdb9ef14e7015bcde634:reservations_seller,67acbdb9ef14e7015bcde634,"[{""buyer_id"": ""67af02b94526b90537d33f7e"", ""full_name"": ""William Little"", ""email"": ""williamlittle@buyer.com"", ""phone"": ""488.245.0390x50285""}, {""buyer_id"": ""67af02be4526b90537d34a78"", ""full_name"": ""Steven Kirk"", ""email"": ""stevenkirk@buyer.com"", ""phone"": ""001-233-596-2357x351""}]"
property_on_sale_id:67acbd99ef14e7015bcdb4d8:reservations_seller,67acbd99ef14e7015bcdb4d8,"[{""buyer_id"": ""67af02b94526b90537d33f7f"", ""full_name"": ""Larry Reyes"", ""email"": ""larryreyes@buyer.com"", ""phone"": ""995.816.4572x482""}, {""buyer_id"": ""67af02b94526b90537d34042"", ""full_name"": ""Phillip Reed"", ""email"": ""phillipreed@buyer.com"", ""phone"": ""001-977-430-5592""}]"
property_on_sale_id:67acbd9aef14e7015bcdb5e1:reservations_seller,67acbd9aef14e7015bcdb5e1,"[{""buyer_id"": ""67af02b94526b90537d33f7f"", ""full_name"": ""Larry Reyes"", ""email"": ""larryreyes@buyer.com"", ""phone"": ""995.816.4572x482""}, {""buyer_id"": ""67af02ba4526b90537d34287"", ""full_name"": ""Allison Carter"", ""email"": ""allisoncarter@buyer.com"", ""phone"": ""001-796-587-4107x97272""}, {""buyer_id"": ""67af02c34526b90537d356d5"", ""full_name"": ""Mary Gates"", ""email"": ""marygates@buyer.com"", ""phone"": ""248-502-7529x37923""}, {""buyer_id"": ""67af02c44526b90537d3585b"", ""full_name"": ""Steven Douglas"", ""email"": ""stevendouglas@buyer.com"", ""phone"": ""001-864-241-8438x344""}, {""buyer_id"": ""67af02c94526b90537d36403"", ""full_name"": ""Jacqueline Brown"", ""email"": ""jacquelinebrown@buyer.com"", ""phone"": ""451-381-8003""}]"
property_on_sale_id:67acbdb3ef14e7015bcddde6:reservations_seller,67acbdb3ef14e7015bcddde6,"[{""buyer_id"": ""67af02b94526b90537d33f80"", ""full_name"": ""Katie Carroll"", ""email"": ""katiecarroll@buyer.com"", ""phone"": ""298.840.5945""}]"
property_on_sale_id:67acbdb2ef14e7015bcddb4b:reservations_seller,67acbdb2ef14e7015bcddb4b,"[{""buyer_id"": ""67af02b94526b90537d33f80"", ""full_name"": ""Katie Carroll"", ""email"": ""katiecarroll@buyer.com"", ""phone"": ""298.840.5945""}, {""buyer_id"": ""67af02bb4526b90537d34502"", ""full_name"": ""Diana Bates"", ""email"": ""dianabates@buyer.com"", ""phone"": ""(905)456-0413""}, {""buyer_id"": ""67af02c74526b90537d35ee4"", ""full_name"": ""Tiffany Gutierrez"", ""email"": ""tiffanygutierrez@buyer.com"", ""phone"": ""(923)242-1436""}, {""buyer_id"": ""67af02c84526b90537d36277"", ""full_name"": ""Justin Paul"", ""email"": ""justinpaul@buyer.com"", ""phone"": ""+1-644-751-4387x97071""}]"
property_on_sale_id:67acbdb4ef14e7015bcddfe1:reservations_seller,67acbdb4ef14e7015bcddfe1,"[{""buyer_id"": ""67af02b94526b90537d33f81"", ""full_name"": ""Brian Campbell"", ""email"": ""briancampbell@buyer.com"", ""phone"": ""469.312.4271x1960""}]"
property_on_sale_id:67acbdb5ef14e7015bcde1a2:reservations_seller,67acbdb5ef14e7015bcde1a2,"[{""buyer_id"": ""67af02b94526b90537d33f81"", ""full_name"": ""Brian Campbell"", ""email"": ""briancampbell@buyer.com"", ""phone"": ""469.312.4271x1960""}, {""buyer_id"": ""67af02ba4526b90537d341b8"", ""full_name"": ""Gregory Adams"", ""email"": ""gregoryadams@buyer.com"", ""phone"": ""554.448.5175x6967""}]"
property_on_sale_id:67acbdc8ef14e7015bcdfd0c:reservations_seller,67acbdc8ef14e7015bcdfd0c,"[{""buyer_id"": ""67af02b94526b90537d33f82"", ""full_name"": ""Carrie Novak"", ""email"": ""carrienovak@buyer.com"", ""phone"": ""795-959-8075x774""}, {""buyer_id"": ""67af02c94526b90537d36531"", ""full_name"": ""Lorraine Sawyer"", ""email"": ""lorrainesawyer@buyer.com"", ""phone"": ""9925674102""}]"
property_on_sale_id:67acbda4ef14e7015bcdc4f0:reservations_seller,67acbda4ef14e7015bcdc4f0,"[{""buyer_id"": ""67af02b94526b90537d33f83"", ""full_name"": ""Stacey Myers"", ""email"": ""staceymyers@buyer.com"", ""phone"": ""724-447-5163""}, {""buyer_id"": ""67af02c84526b90537d36246"", ""full_name"": ""Zachary Brown"", ""email"": ""zacharybrown@buyer.com"", ""phone"": ""933.416.5578""}]"
property_on_sale_id:67acbda9ef14e7015bcdcdb4:reservations_seller,67acbda9ef14e7015bcdcdb4,"[{""buyer_id"": ""67af02b94526b90537d33f84"", ""full_name"": ""Sharon Thornton"", ""email"": ""sharonthornton@buyer.com"", ""phone"": ""001-673-922-6935x48858""}, {""buyer_id"": ""67af02bc4526b90537d3461c"", ""full_name"": ""Joseph White"", ""email"": ""josephwhite@buyer.com"", ""phone"": ""(618)455-5547""}, {""buyer_id"": ""67af02c64526b90537d35d51"", ""full_name"": ""Deanna Jones"", ""email"": ""deannajones@buyer.com"", ""phone"": ""+1-678-498-2553x56945""}]"
property_on_sale_id:67acbdabef14e7015bcdd03f:reservations_seller,67acbdabef14e7015bcdd03f,"[{""buyer_id"": ""67af02b94526b90537d33f84"", ""full_name"": ""Sharon Thornton"", ""email"": ""sharonthornton@buyer.com"", ""phone"": ""001-673-922-6935x48858""}, {""buyer_id"": ""67af02c14526b90537d351b6"", ""full_name"": ""Robert Long"", ""email"": ""robertlong@buyer.com"", ""phone"": ""323.201.6777""}]"
property_on_sale_id:67acbd9aef14e7015bcdb69b:reservations_seller,67acbd9aef14e7015bcdb69b,"[{""buyer_id"": ""67af02b94526b90537d33f85"", ""full_name"": ""Aaron Mccoy"", ""email"": ""aaronmccoy@buyer.com"", ""phone"": ""+1-649-516-0334x35615""}]"
